2024-10-11 13:56:09,neutral,10
2024-10-11 13:56:12,surprise,10
2024-10-11 13:56:15,neutral,10
2024-10-11 13:56:18,neutral,10
2024-10-11 13:56:21,neutral,10
2024-10-11 13:56:24,neutral,10
2024-10-11 13:59:52,Desconocida,0
2024-10-11 13:59:55,Desconocida,0
2024-10-11 13:59:58,Desconocida,0
2024-10-11 14:00:01,neutral,0
2024-10-11 14:00:04,neutral,0
2024-10-11 14:00:47,Desconocida,0
2024-10-11 14:00:50,Desconocida,0
2024-10-11 14:00:53,Desconocida,0
2024-10-11 14:00:56,neutral,0
2024-10-11 14:00:59,neutral,0
2024-10-11 14:01:02,neutral,0
2024-10-11 14:01:05,neutral,0
2024-10-11 14:01:08,neutral,0
2024-10-11 14:01:11,neutral,0
2024-10-11 14:01:14,neutral,0
2024-10-11 14:01:17,neutral,0
2024-10-11 14:02:04,Desconocida,0
2024-10-11 14:02:07,Desconocida,0
2024-10-11 14:02:10,Desconocida,0
2024-10-11 14:02:13,neutral,0
2024-10-11 14:02:16,neutral,0
2024-10-11 14:02:19,neutral,0
2024-10-11 14:02:22,neutral,0
2024-10-11 14:02:25,sadness,0
2024-10-11 14:02:28,sadness,0
2024-10-11 14:02:31,neutral,0
2024-10-11 14:02:34,neutral,0
2024-10-11 14:02:37,neutral,0
2024-10-11 14:02:40,neutral,0
2024-10-11 14:02:43,neutral,0
2024-10-11 14:02:46,sadness,0
2024-10-11 14:02:49,neutral,0
2024-10-11 14:02:52,neutral,0
2024-10-11 14:02:55,neutral,0
2024-10-11 14:02:58,anger,0
2024-10-11 14:03:01,anger,0
2024-10-11 14:03:04,anger,0
2024-10-11 14:03:07,anger,0
2024-10-11 14:03:10,anger,0
2024-10-11 14:03:13,anger,0
2024-10-11 14:06:07,Desconocida,0
2024-10-11 14:06:10,Desconocida,0
2024-10-11 14:06:13,Desconocida,0
2024-10-11 14:06:16,Desconocida,0
2024-10-11 14:06:19,anger,0
2024-10-11 14:06:22,anger,0
2024-10-11 14:06:25,neutral,0
2024-10-11 14:06:28,neutral,0
2024-10-11 14:06:31,neutral,0
2024-10-11 14:06:34,neutral,0
2024-10-11 14:06:37,neutral,0
2024-10-11 14:06:40,neutral,0
2024-10-11 14:06:43,neutral,0
2024-10-11 14:06:46,neutral,0
2024-10-11 14:06:49,neutral,0
2024-10-11 14:06:52,neutral,0
2024-10-11 14:11:31,Desconocida,0
2024-10-11 14:11:34,Desconocida,0
2024-10-11 14:11:37,Desconocida,0
2024-10-11 14:11:40,Desconocida,0
2024-10-11 14:11:43,Desconocida,0
2024-10-11 14:11:46,neutral,0
2024-10-11 14:11:49,neutral,0
2024-10-11 14:12:18,Desconocida,0
2024-10-11 14:12:21,Desconocida,0
2024-10-11 14:12:24,Desconocida,0
2024-10-11 14:12:27,surprise,0
2024-10-11 14:12:30,sadness,0
2024-10-11 14:12:33,neutral,0
2024-10-11 14:12:36,neutral,0
2024-10-11 14:12:39,neutral,0
2024-10-11 14:12:42,neutral,0
2024-10-11 14:12:45,neutral,0
2024-10-11 14:12:48,neutral,10
2024-10-11 14:12:51,neutral,10
2024-10-11 14:13:47,Desconocida,0
2024-10-11 14:13:50,Desconocida,0
2024-10-11 14:13:53,Desconocida,0
2024-10-11 14:13:56,neutral,0
2024-10-11 14:13:59,neutral,0
2024-10-11 14:14:02,neutral,0
2024-10-11 14:14:05,neutral,0
2024-10-11 14:14:08,neutral,0
2024-10-11 14:14:11,neutral,0
2024-10-11 14:14:14,neutral,0
2024-10-11 14:14:17,neutral,0
2024-10-11 14:14:20,neutral,0
2024-10-11 14:14:23,neutral,0
2024-10-11 14:14:26,neutral,0
2024-10-11 14:14:29,neutral,0
2024-10-11 14:14:32,neutral,0
2024-10-11 14:14:35,anger,0
2024-10-11 14:14:38,neutral,0
2024-10-11 14:14:41,neutral,0
2024-10-11 14:14:44,neutral,0
2024-10-11 14:14:47,neutral,0
2024-10-11 14:14:50,neutral,0
2024-10-11 14:14:53,neutral,0
2024-10-11 14:14:56,surprise,0
2024-10-11 14:14:59,neutral,0
2024-10-11 14:15:02,neutral,0
2024-10-11 14:15:05,neutral,0
2024-10-11 14:15:08,neutral,0
2024-10-11 14:15:11,neutral,0
2024-10-11 14:15:14,neutral,0
2024-10-11 14:15:17,anger,0
2024-10-11 14:15:20,neutral,0
2024-10-11 14:15:23,neutral,0
2024-10-11 14:15:26,surprise,0
2024-10-11 14:15:29,neutral,0
2024-10-11 14:15:32,neutral,0
2024-10-11 14:15:35,neutral,0
2024-10-11 14:15:38,neutral,0
2024-10-11 14:15:41,neutral,0
2024-10-11 14:15:44,neutral,0
2024-10-11 14:15:47,neutral,0
2024-10-11 14:15:50,neutral,0
2024-10-11 14:15:53,neutral,0
2024-10-11 14:15:56,neutral,0
2024-10-11 14:15:59,neutral,0
2024-10-11 14:16:02,neutral,0
2024-10-11 14:16:05,neutral,0
2024-10-11 14:16:08,neutral,0
2024-10-11 14:46:40,Desconocida,0
2024-10-11 14:46:43,Desconocida,0
2024-10-11 14:46:46,Desconocida,0
2024-10-11 14:46:49,neutral,0
2024-10-11 14:46:52,neutral,0
2024-10-11 14:46:55,neutral,0
2024-10-11 14:46:58,neutral,0
2024-10-11 14:47:01,neutral,0
2024-10-11 14:47:04,neutral,0
2024-10-11 14:47:07,neutral,0
2024-10-11 14:47:10,neutral,0
2024-10-11 14:47:13,neutral,0
2024-10-11 14:47:16,neutral,0
2024-10-11 14:47:19,neutral,0
2024-10-11 14:47:22,neutral,0
2024-10-11 14:47:25,neutral,0
2024-10-11 14:47:28,neutral,0
2024-10-11 14:47:31,neutral,0
2024-10-11 14:47:34,neutral,0
2024-10-11 14:47:37,neutral,0
2024-10-11 14:47:40,Happy,0
2024-10-11 14:47:43,neutral,0
2024-10-11 14:47:46,Happy,0
2024-10-11 14:47:49,Happy,0
2024-10-11 14:47:52,Happy,0
2024-10-11 14:47:55,Happy,0
2024-10-11 14:47:58,Happy,0
2024-10-11 14:48:01,Happy,0
2024-10-11 14:48:04,neutral,0
2024-10-11 14:48:07,neutral,0
2024-10-11 14:48:10,neutral,0
2024-10-11 14:48:13,neutral,0
2024-10-11 14:48:16,neutral,0
2024-10-11 14:48:19,neutral,0
2024-10-11 14:48:22,Happy,0
2024-10-11 14:48:25,neutral,0
2024-10-11 14:48:28,neutral,0
2024-10-11 14:48:31,neutral,0
2024-10-11 14:48:34,neutral,0
2024-10-11 14:48:37,neutral,0
2024-10-11 14:48:40,surprise,0
2024-10-11 14:48:43,neutral,0
2024-10-11 14:48:46,neutral,0
2024-10-11 14:48:49,neutral,0
2024-10-11 14:48:52,neutral,0
2024-10-11 14:48:55,neutral,0
2024-10-11 14:48:58,neutral,0
2024-10-11 14:49:01,neutral,20
2024-10-11 14:49:04,surprise,20
2024-10-11 14:49:07,neutral,20
2024-10-12 09:05:01,Desconocida,0
2024-10-12 09:05:04,Desconocida,0
2024-10-12 09:05:07,Desconocida,0
2024-10-12 09:05:10,neutral,0
2024-10-12 09:05:13,Happy,0
2024-10-12 09:05:16,neutral,0
2024-10-12 09:05:19,neutral,0
2024-10-12 09:05:22,neutral,0
2024-10-12 09:05:25,Happy,0
2024-10-12 09:05:28,neutral,0
2024-10-12 09:05:31,neutral,0
2024-10-12 09:05:35,neutral,0
2024-10-12 09:05:38,sadness,0
2024-10-12 09:05:41,neutral,0
2024-10-12 09:05:44,neutral,0
2024-10-12 09:05:47,neutral,0
2024-10-12 09:05:50,neutral,0
2024-10-12 09:05:53,neutral,0
2024-10-12 09:05:56,neutral,0
2024-10-12 09:05:59,neutral,0
2024-10-12 09:06:02,neutral,0
2024-10-12 09:06:05,neutral,0
2024-10-12 09:06:08,sadness,0
2024-10-12 09:06:11,sadness,0
2024-10-12 09:06:14,sadness,0
2024-10-12 09:06:17,neutral,0
2024-10-12 09:06:20,neutral,0
2024-10-12 09:06:23,neutral,0
2024-10-12 09:06:26,neutral,0
2024-10-12 09:06:29,neutral,0
2024-10-12 09:06:32,neutral,0
2024-10-12 09:06:35,neutral,0
2024-10-12 09:06:38,neutral,0
2024-10-12 09:06:41,neutral,0
2024-10-12 09:06:44,neutral,0
2024-10-12 09:06:47,neutral,0
2024-10-12 09:06:50,neutral,0
2024-10-12 09:06:53,neutral,0
2024-10-12 09:06:56,Happy,0
2024-10-12 09:06:59,neutral,0
2024-10-12 09:07:02,neutral,0
2024-10-12 09:07:05,Happy,0
2024-10-12 09:07:08,neutral,0
2024-10-12 09:07:11,neutral,0
2024-10-12 09:07:14,anger,0
2024-10-12 09:07:17,neutral,0
2024-10-12 09:07:20,neutral,0
2024-10-12 09:07:23,neutral,0
2024-10-12 09:07:26,neutral,0
2024-10-12 09:07:29,neutral,0
2024-10-12 09:07:32,neutral,0
2024-10-12 09:07:35,anger,0
2024-10-12 09:07:38,Happy,0
2024-10-12 09:07:41,Happy,0
2024-10-12 09:07:44,neutral,0
2024-10-12 09:07:47,neutral,0
2024-10-12 09:07:50,anger,0
2024-10-12 09:07:53,neutral,0
2024-10-12 09:07:56,anger,0
2024-10-12 09:07:59,neutral,0
2024-10-12 09:08:02,neutral,0
2024-10-12 09:08:05,Happy,0
2024-10-12 09:08:08,Happy,0
2024-10-12 09:08:11,Happy,0
2024-10-12 09:08:14,Happy,0
2024-10-12 09:08:17,anger,0
2024-10-12 09:08:20,surprise,0
2024-10-12 09:08:23,neutral,0
2024-10-12 09:08:26,neutral,0
2024-10-12 09:08:29,neutral,0
2024-10-12 09:08:32,neutral,0
2024-10-12 09:08:35,neutral,0
2024-10-12 09:08:38,neutral,0
2024-10-12 09:08:41,neutral,0
2024-10-12 09:08:44,neutral,0
2024-10-12 09:08:47,neutral,0
2024-10-12 09:08:50,neutral,0
2024-10-12 09:08:53,neutral,0
2024-10-12 09:08:56,neutral,0
2024-10-12 09:08:59,neutral,0
2024-10-12 09:09:02,neutral,0
2024-10-12 09:09:05,neutral,0
2024-10-12 09:09:08,neutral,0
2024-10-12 09:09:11,neutral,0
2024-10-12 09:09:14,neutral,0
2024-10-12 09:09:17,neutral,0
2024-10-12 09:09:20,neutral,0
2024-10-12 09:09:23,neutral,0
2024-10-12 09:09:26,neutral,0
2024-10-12 09:09:29,neutral,0
2024-10-12 09:09:32,neutral,0
2024-10-12 09:09:35,neutral,0
2024-10-12 09:09:38,neutral,0
2024-10-12 09:09:41,neutral,0
2024-10-12 09:09:44,neutral,0
2024-10-12 09:09:47,neutral,0
2024-10-12 09:09:50,neutral,0
2024-10-12 09:09:53,neutral,0
2024-10-12 09:09:56,neutral,0
2024-10-12 09:09:59,neutral,0
2024-10-12 09:10:02,neutral,0
2024-10-12 09:10:05,neutral,0
2024-10-12 09:10:08,neutral,0
2024-10-12 09:10:11,neutral,0
2024-10-12 09:10:14,neutral,0
2024-10-12 09:10:17,neutral,0
2024-10-12 09:10:20,neutral,0
2024-10-12 09:10:23,neutral,0
2024-10-12 09:10:26,neutral,0
2024-10-12 09:10:29,neutral,0
2024-10-12 09:10:32,neutral,0
2024-10-12 09:10:35,neutral,0
2024-10-12 09:10:38,neutral,0
2024-10-12 09:10:41,neutral,0
2024-10-12 09:10:44,neutral,0
2024-10-12 09:10:47,neutral,0
2024-10-12 09:10:50,neutral,0
2024-10-12 09:10:53,neutral,0
2024-10-12 09:10:56,neutral,0
2024-10-12 09:10:59,neutral,0
2024-10-12 09:11:02,Happy,0
2024-10-12 09:11:05,neutral,0
2024-10-12 09:11:08,neutral,0
2024-10-12 09:11:11,neutral,0
2024-10-12 09:11:14,neutral,0
2024-10-12 09:11:17,neutral,0
2024-10-12 09:11:20,neutral,0
2024-10-12 09:11:23,neutral,0
2024-10-12 09:11:26,Happy,0
2024-10-12 09:11:29,Happy,0
2024-10-12 09:11:32,neutral,0
2024-10-12 09:11:35,neutral,0
2024-10-12 09:11:38,neutral,0
2024-10-12 09:11:41,neutral,0
2024-10-12 09:11:44,neutral,0
2024-10-12 09:11:47,neutral,0
2024-10-12 09:11:50,neutral,0
2024-10-12 09:11:53,neutral,0
2024-10-12 09:11:56,neutral,0
2024-10-12 09:11:59,neutral,0
2024-10-12 09:12:02,neutral,0
2024-10-12 09:12:05,neutral,0
2024-10-12 09:12:08,neutral,0
2024-10-12 09:12:11,neutral,0
2024-10-12 09:12:14,neutral,0
2024-10-12 09:12:17,neutral,0
2024-10-12 09:12:20,neutral,0
2024-10-12 09:12:23,neutral,0
2024-10-12 09:12:26,neutral,0
2024-10-12 09:12:29,neutral,0
2024-10-12 09:12:32,neutral,0
2024-10-12 09:12:35,neutral,0
2024-10-12 09:12:38,neutral,0
2024-10-12 09:12:41,neutral,0
2024-10-12 09:12:44,neutral,0
2024-10-12 09:12:47,neutral,0
2024-10-12 09:12:50,neutral,0
2024-10-12 09:12:53,neutral,0
2024-10-12 09:12:57,neutral,0
2024-10-12 09:13:00,neutral,0
2024-10-12 09:13:03,neutral,0
2024-10-12 09:13:06,neutral,0
2024-10-12 09:13:09,neutral,0
2024-10-12 09:13:12,neutral,0
2024-10-12 09:13:15,neutral,0
2024-10-12 09:13:18,neutral,0
2024-10-12 09:13:21,neutral,0
2024-10-12 09:13:24,neutral,0
2024-10-12 09:13:27,neutral,0
2024-10-12 09:13:30,neutral,0
2024-10-12 09:13:33,neutral,0
2024-10-12 09:13:36,neutral,0
2024-10-12 09:13:39,neutral,0
2024-10-12 09:13:42,neutral,0
2024-10-12 09:13:45,neutral,0
2024-10-12 09:13:48,neutral,0
2024-10-12 09:13:51,neutral,0
2024-10-12 09:13:54,neutral,0
2024-10-12 09:13:57,neutral,0
2024-10-12 09:14:00,neutral,0
2024-10-12 09:14:03,neutral,0
2024-10-12 09:14:06,neutral,0
2024-10-12 09:14:09,neutral,0
2024-10-12 09:14:12,neutral,0
2024-10-12 09:14:15,neutral,0
2024-10-12 09:14:18,neutral,0
2024-10-12 09:14:21,neutral,0
2024-10-12 09:14:24,neutral,0
2024-10-12 09:14:27,neutral,0
2024-10-12 09:14:30,sadness,0
2024-10-12 09:14:33,neutral,0
2024-10-12 09:14:36,neutral,0
2024-10-12 09:14:39,surprise,0
2024-10-12 09:14:42,neutral,0
2024-10-12 09:14:45,neutral,0
2024-10-12 09:14:48,neutral,0
2024-10-12 09:14:51,sadness,0
2024-10-12 09:14:54,neutral,0
2024-10-12 09:14:57,neutral,0
2024-10-12 09:15:00,neutral,0
2024-10-12 09:15:03,neutral,0
2024-10-12 09:15:06,neutral,0
2024-10-12 09:15:09,neutral,0
2024-10-12 09:15:12,neutral,0
2024-10-12 09:15:15,neutral,0
2024-10-12 09:15:18,neutral,0
2024-10-12 09:15:21,neutral,0
2024-10-12 09:15:24,neutral,0
2024-10-12 09:15:27,neutral,0
2024-10-12 09:15:30,neutral,0
2024-10-12 09:15:33,neutral,0
2024-10-12 09:15:36,neutral,0
2024-10-12 09:15:39,neutral,0
2024-10-12 09:15:42,Happy,0
2024-10-12 09:15:45,neutral,0
2024-10-12 09:15:48,neutral,0
2024-10-12 09:15:51,neutral,0
2024-10-12 09:15:54,neutral,0
2024-10-12 09:15:57,neutral,0
2024-10-12 09:16:00,neutral,0
2024-10-12 09:16:03,neutral,0
2024-10-12 09:16:06,neutral,0
2024-10-12 09:16:09,surprise,0
2024-10-12 09:16:12,neutral,0
2024-10-12 09:16:15,neutral,0
2024-10-12 09:16:18,neutral,0
2024-10-12 09:16:21,Happy,0
2024-10-12 09:16:24,Happy,0
2024-10-12 09:16:27,Happy,0
2024-10-12 09:16:30,neutral,0
2024-10-12 09:16:33,neutral,0
2024-10-12 09:16:36,neutral,0
2024-10-12 09:16:39,neutral,0
2024-10-12 09:16:42,Happy,0
2024-10-12 09:16:45,neutral,0
2024-10-12 09:16:48,neutral,0
2024-10-12 09:16:51,neutral,0
2024-10-12 09:16:54,neutral,0
2024-10-12 09:16:57,neutral,0
2024-10-12 09:17:00,neutral,0
2024-10-12 09:17:03,neutral,0
2024-10-12 09:17:06,neutral,0
2024-10-12 09:17:09,neutral,0
2024-10-12 09:17:12,neutral,0
2024-10-12 09:17:15,neutral,0
2024-10-12 09:17:18,neutral,0
2024-10-12 09:17:21,neutral,0
2024-10-12 09:17:24,neutral,0
2024-10-12 09:17:27,neutral,0
2024-10-12 09:17:30,neutral,0
2024-10-12 09:17:33,neutral,0
2024-10-12 09:17:36,neutral,0
2024-10-12 09:17:39,neutral,0
2024-10-12 09:17:42,neutral,0
2024-10-12 09:17:45,neutral,0
2024-10-12 09:17:48,neutral,0
2024-10-12 09:17:51,neutral,0
2024-10-12 09:17:54,neutral,0
2024-10-12 09:17:57,neutral,0
2024-10-12 09:18:00,neutral,0
2024-10-12 09:18:03,neutral,0
2024-10-12 09:18:06,neutral,0
2024-10-12 09:18:09,neutral,0
2024-10-12 09:18:12,neutral,0
2024-10-12 09:18:15,neutral,0
2024-10-12 09:18:18,neutral,0
2024-10-12 09:18:21,neutral,0
2024-10-12 09:18:24,neutral,0
2024-10-12 09:18:27,neutral,0
2024-10-12 09:18:30,neutral,0
2024-10-12 09:18:33,neutral,0
2024-10-12 09:18:36,neutral,0
2024-10-12 09:18:39,neutral,0
2024-10-12 09:18:42,neutral,0
2024-10-12 09:18:45,neutral,0
2024-10-12 09:18:48,neutral,0
2024-10-12 09:18:51,neutral,0
2024-10-12 09:18:54,neutral,0
2024-10-12 09:18:57,neutral,0
2024-10-12 09:19:00,neutral,0
2024-10-12 09:19:03,neutral,0
2024-10-12 09:19:06,neutral,0
2024-10-12 09:19:09,neutral,0
2024-10-12 09:19:12,neutral,0
2024-10-12 09:19:15,neutral,0
2024-10-12 09:19:18,neutral,0
2024-10-12 09:19:22,neutral,0
2024-10-12 09:19:25,neutral,0
2024-10-12 09:19:28,neutral,0
2024-10-12 09:19:31,neutral,0
2024-10-12 09:19:34,neutral,0
2024-10-12 09:19:37,neutral,0
2024-10-12 09:19:40,neutral,0
2024-10-12 09:19:43,neutral,0
2024-10-12 09:19:46,neutral,0
2024-10-12 09:19:49,neutral,0
2024-10-12 09:19:52,neutral,0
2024-10-12 09:19:55,neutral,0
2024-10-12 09:19:58,neutral,0
2024-10-12 09:20:01,neutral,0
2024-10-12 09:20:04,neutral,0
2024-10-12 09:20:07,neutral,0
2024-10-12 09:20:10,neutral,0
2024-10-12 09:20:13,neutral,0
2024-10-12 09:20:16,neutral,0
2024-10-12 09:20:19,neutral,0
2024-10-12 09:20:22,neutral,0
2024-10-12 09:20:25,neutral,0
2024-10-12 09:20:28,neutral,0
2024-10-12 09:20:31,neutral,0
2024-10-12 09:20:34,neutral,0
2024-10-12 09:25:08,neutral,0
2024-10-12 09:25:11,neutral,0
2024-10-12 09:54:56,neutral,0
2024-10-13 09:37:55,neutral,0
2024-10-13 09:37:59,neutral,0
2024-10-13 09:38:02,neutral,0
2024-10-13 09:38:05,neutral,0
2024-10-13 09:38:08,neutral,0
2024-10-13 09:38:11,neutral,0
2024-10-13 09:38:14,neutral,0
2024-10-13 09:38:17,neutral,0
2024-10-13 09:38:20,neutral,0
2024-10-13 09:38:23,neutral,0
2024-10-13 09:38:26,neutral,0
2024-10-13 09:38:29,neutral,0
2024-10-13 09:38:32,neutral,0
2024-10-13 09:38:35,neutral,0
2024-10-13 09:38:38,neutral,0
2024-10-13 09:38:41,neutral,0
2024-10-13 09:38:44,neutral,0
2024-10-13 09:38:47,neutral,0
2024-10-13 09:38:50,neutral,0
2024-10-13 09:38:53,neutral,0
2024-10-13 09:38:56,neutral,0
2024-10-13 09:38:59,neutral,0
2024-10-13 09:39:02,neutral,0
2024-10-13 09:39:05,neutral,0
2024-10-13 09:39:08,neutral,0
2024-10-13 09:39:11,neutral,0
2024-10-13 09:39:14,neutral,0
2024-10-13 09:39:17,neutral,0
2024-10-13 09:39:20,neutral,0
2024-10-13 09:39:23,neutral,0
2024-10-13 09:39:26,neutral,0
2024-10-13 09:39:29,neutral,0
2024-10-13 09:39:32,neutral,0
2024-10-13 09:39:35,neutral,0
2024-10-13 09:39:38,neutral,0
2024-10-13 09:39:41,neutral,0
2024-10-13 09:39:44,neutral,0
2024-10-13 09:39:47,neutral,0
2024-10-13 09:39:50,neutral,0
2024-10-13 09:39:53,neutral,0
2024-10-13 09:39:56,neutral,0
2024-10-13 09:39:59,neutral,0
2024-10-13 09:40:02,neutral,0
2024-10-13 09:40:05,neutral,0
2024-10-13 09:40:08,neutral,0
2024-10-13 09:40:11,neutral,0
2024-10-13 09:40:14,neutral,0
2024-10-13 09:40:17,neutral,0
2024-10-13 09:40:20,neutral,0
2024-10-13 09:40:23,neutral,0
2024-10-13 09:40:26,neutral,0
2024-10-13 09:40:29,neutral,0
2024-10-13 09:40:32,neutral,0
2024-10-13 09:40:35,neutral,0
2024-10-13 09:40:38,neutral,0
2024-10-13 09:40:41,neutral,0
2024-10-13 09:40:44,neutral,0
2024-10-13 09:40:47,neutral,0
2024-10-13 09:40:50,neutral,0
2024-10-13 09:40:53,neutral,0
2024-10-13 09:40:56,neutral,0
2024-10-13 09:40:59,neutral,0
2024-10-13 09:41:02,neutral,0
2024-10-13 09:52:06,neutral,0
2024-10-14 15:33:51,neutral,0
2024-10-14 15:33:54,neutral,0
2024-10-14 15:33:57,neutral,0
2024-10-14 15:34:00,neutral,0
2024-10-14 15:34:03,neutral,0
2024-10-14 15:34:06,neutral,0
2024-10-14 15:34:09,neutral,0
2024-10-14 15:34:12,neutral,0
2024-10-14 15:34:15,neutral,0
2024-10-14 15:47:26,neutral,0
2024-10-14 15:47:29,neutral,0
2024-10-17 22:32:02,neutral,0
2024-10-17 22:32:06,neutral,0
2024-10-17 22:32:09,neutral,0
2024-10-17 22:32:12,neutral,0
2024-10-17 22:32:15,neutral,0
2024-10-17 22:32:18,neutral,0
2024-10-17 22:35:55,Desconocida,0
2024-10-17 22:35:58,Desconocida,0
2024-10-17 22:36:01,Desconocida,0
2024-10-17 22:36:04,neutral,0
2024-10-17 22:36:07,neutral,0
2024-10-17 22:36:10,neutral,0
2024-10-17 22:36:13,neutral,0
2024-10-17 22:36:16,neutral,10
2024-10-17 22:36:19,neutral,10
2024-10-17 22:36:22,neutral,10
2024-10-17 22:36:25,neutral,10
2024-10-17 22:36:28,neutral,20
2024-10-17 22:36:31,neutral,20
2024-10-17 22:36:34,neutral,20
2024-10-17 22:36:37,neutral,20
2024-10-17 22:36:40,neutral,20
2024-10-17 22:36:43,neutral,20
2024-10-17 22:36:46,neutral,30
2024-10-17 22:36:49,neutral,30
2024-10-17 22:36:52,neutral,30
2024-10-17 22:36:55,neutral,30
2024-10-17 22:36:58,neutral,30
2024-10-17 22:37:01,neutral,30
2024-10-17 22:37:04,neutral,30
2024-10-17 22:37:07,neutral,30
2024-10-17 22:37:10,neutral,30
2024-10-17 22:37:13,neutral,30
2024-10-17 22:37:16,neutral,40
2024-10-17 22:37:19,neutral,40
2024-10-17 22:37:22,neutral,40
2024-10-17 22:37:25,neutral,40
2024-10-17 22:37:28,neutral,40
2024-10-17 22:37:31,neutral,40
2024-10-17 22:37:34,neutral,40
2024-10-17 22:37:37,neutral,40
2024-10-17 22:37:40,neutral,40
2024-10-17 22:37:43,neutral,40
2024-10-17 22:37:46,neutral,40
2024-10-17 22:37:49,neutral,40
2024-10-17 22:37:52,neutral,40
2024-10-17 22:37:55,neutral,40
2024-10-17 22:37:58,neutral,40
2024-10-17 22:38:01,neutral,40
2024-10-17 22:38:04,neutral,40
2024-10-17 22:38:07,neutral,40
2024-10-17 22:38:10,neutral,40
2024-10-17 22:38:13,neutral,50
2024-10-17 22:38:16,neutral,50
2024-10-17 22:38:19,neutral,50
2024-10-17 22:38:22,neutral,50
2024-10-17 22:38:25,neutral,50
2024-10-17 22:38:28,Happy,50
2024-10-17 22:38:31,neutral,50
2024-10-17 22:38:34,Happy,50
2024-10-17 22:38:37,neutral,50
2024-10-17 22:38:40,Happy,50
2024-10-17 22:38:43,neutral,50
2024-10-17 22:38:46,neutral,50
2024-10-17 22:38:49,neutral,60
2024-10-17 22:38:52,neutral,60
2024-10-17 22:38:55,neutral,60
2024-10-17 22:38:58,neutral,60
2024-10-17 22:39:01,neutral,60
2024-10-17 22:39:04,Happy,60
2024-10-17 22:39:07,neutral,60
2024-10-17 22:39:10,neutral,60
2024-10-17 22:39:13,neutral,60
2024-10-17 22:39:16,neutral,60
2024-10-17 22:39:19,Happy,60
2024-10-17 22:39:22,Happy,60
2024-10-17 22:39:25,neutral,60
2024-10-17 22:39:28,neutral,60
2024-10-17 22:39:31,neutral,60
2024-10-17 22:39:34,neutral,60
2024-10-17 22:39:37,neutral,60
2024-10-17 22:39:40,surprise,60
